"rgi_id","rgi_g_id","segment_id","is_main","outflow_id","strahler_n","length_m"
"RGI2000-v7.0-L-01-00285","RGI2000-v7.0-G-01-00258",0,1,-1,1,830
"RGI2000-v7.0-L-01-00286","RGI2000-v7.0-G-01-00259",0,0,1,1,547
"RGI2000-v7.0-L-01-00287","RGI2000-v7.0-G-01-00259",1,1,-1,2,2034
"RGI2000-v7.0-L-01-00288","RGI2000-v7.0-G-01-00260",0,1,-1,1,226
"RGI2000-v7.0-L-01-00289","RGI2000-v7.0-G-01-00261",0,1,-1,1,128
"RGI2000-v7.0-L-01-00290","RGI2000-v7.0-G-01-00262",0,1,-1,1,758
"RGI2000-v7.0-L-01-00291","RGI2000-v7.0-G-01-00263",0,1,-1,1,190
"RGI2000-v7.0-L-01-00292","RGI2000-v7.0-G-01-00264",0,1,-1,1,787
"RGI2000-v7.0-L-01-00293","RGI2000-v7.0-G-01-00265",0,1,-1,1,155
"RGI2000-v7.0-L-01-00294","RGI2000-v7.0-G-01-00266",0,1,-1,1,225
"RGI2000-v7.0-L-01-00295","RGI2000-v7.0-G-01-00267",0,1,-1,1,1939
"RGI2000-v7.0-L-01-00296","RGI2000-v7.0-G-01-00268",0,1,-1,1,315
"RGI2000-v7.0-L-01-00297","RGI2000-v7.0-G-01-00269",0,1,-1,1,1134
"RGI2000-v7.0-L-01-00298","RGI2000-v7.0-G-01-00270",0,1,-1,1,281
"RGI2000-v7.0-L-01-00299","RGI2000-v7.0-G-01-00271",0,1,-1,1,418
"RGI2000-v7.0-L-01-00300","RGI2000-v7.0-G-01-00272",0,1,-1,1,432
"RGI2000-v7.0-L-01-00301","RGI2000-v7.0-G-01-00273",0,1,-1,1,675
"RGI2000-v7.0-L-01-00302","RGI2000-v7.0-G-01-00274",0,1,-1,1,1922
"RGI2000-v7.0-L-01-00303","RGI2000-v7.0-G-01-00275",0,1,-1,1,714
"RGI2000-v7.0-L-01-00304","RGI2000-v7.0-G-01-00276",0,1,-1,1,1698
"RGI2000-v7.0-L-01-00305","RGI2000-v7.0-G-01-00277",0,1,-1,1,460
"RGI2000-v7.0-L-01-00306","RGI2000-v7.0-G-01-00278",0,1,-1,1,340
"RGI2000-v7.0-L-01-00307","RGI2000-v7.0-G-01-00279",0,1,-1,1,231
"RGI2000-v7.0-L-01-00308","RGI2000-v7.0-G-01-00280",0,1,-1,1,828
"RGI2000-v7.0-L-01-00309","RGI2000-v7.0-G-01-00281",0,1,-1,1,483
"RGI2000-v7.0-L-01-00310","RGI2000-v7.0-G-01-00282",0,1,-1,1,588
"RGI2000-v7.0-L-01-00311","RGI2000-v7.0-G-01-00283",0,1,-1,1,665
"RGI2000-v7.0-L-01-00312","RGI2000-v7.0-G-01-00284",0,1,-1,1,569
"RGI2000-v7.0-L-01-00313","RGI2000-v7.0-G-01-00285",0,1,-1,1,2444
"RGI2000-v7.0-L-01-00314","RGI2000-v7.0-G-01-00286",0,1,-1,1,231
"RGI2000-v7.0-L-01-00315","RGI2000-v7.0-G-01-00287",0,1,-1,1,748
"RGI2000-v7.0-L-01-00316","RGI2000-v7.0-G-01-00288",0,1,-1,1,392
"RGI2000-v7.0-L-01-00317","RGI2000-v7.0-G-01-00289",0,1,-1,1,465
"RGI2000-v7.0-L-01-00318","RGI2000-v7.0-G-01-00290",0,0,3,1,3006
"RGI2000-v7.0-L-01-00319","RGI2000-v7.0-G-01-00290",1,0,3,1,1687
"RGI2000-v7.0-L-01-00320","RGI2000-v7.0-G-01-00290",2,0,3,1,1595
"RGI2000-v7.0-L-01-00321","RGI2000-v7.0-G-01-00290",3,1,-1,2,5611
"RGI2000-v7.0-L-01-00322","RGI2000-v7.0-G-01-00291",0,0,1,1,753
"RGI2000-v7.0-L-01-00323","RGI2000-v7.0-G-01-00291",1,1,-1,2,3123
"RGI2000-v7.0-L-01-00324","RGI2000-v7.0-G-01-00292",0,1,-1,1,1689
"RGI2000-v7.0-L-01-00325","RGI2000-v7.0-G-01-00293",0,1,-1,1,537
"RGI2000-v7.0-L-01-00326","RGI2000-v7.0-G-01-00294",0,1,-1,1,1011
"RGI2000-v7.0-L-01-00327","RGI2000-v7.0-G-01-00295",0,0,1,1,1371
"RGI2000-v7.0-L-01-00328","RGI2000-v7.0-G-01-00295",1,1,-1,2,2783
"RGI2000-v7.0-L-01-00329","RGI2000-v7.0-G-01-00296",0,1,-1,1,1181
"RGI2000-v7.0-L-01-00330","RGI2000-v7.0-G-01-00297",0,1,-1,1,563
"RGI2000-v7.0-L-01-00331","RGI2000-v7.0-G-01-00298",0,0,1,1,748
"RGI2000-v7.0-L-01-00332","RGI2000-v7.0-G-01-00298",1,0,2,2,1522
"RGI2000-v7.0-L-01-00333","RGI2000-v7.0-G-01-00298",2,1,-1,3,3712
"RGI2000-v7.0-L-01-00334","RGI2000-v7.0-G-01-00299",0,1,-1,1,349
"RGI2000-v7.0-L-01-00335","RGI2000-v7.0-G-01-00300",0,1,-1,1,628
"RGI2000-v7.0-L-01-00336","RGI2000-v7.0-G-01-00301",0,1,-1,1,278
"RGI2000-v7.0-L-01-00337","RGI2000-v7.0-G-01-00302",0,1,-1,1,298
"RGI2000-v7.0-L-01-00338","RGI2000-v7.0-G-01-00303",0,1,-1,1,307
"RGI2000-v7.0-L-01-00339","RGI2000-v7.0-G-01-00304",0,0,1,1,532
"RGI2000-v7.0-L-01-00340","RGI2000-v7.0-G-01-00304",1,1,-1,2,1701
"RGI2000-v7.0-L-01-00341","RGI2000-v7.0-G-01-00305",0,1,-1,1,919
"RGI2000-v7.0-L-01-00342","RGI2000-v7.0-G-01-00306",0,1,-1,1,402
"RGI2000-v7.0-L-01-00343","RGI2000-v7.0-G-01-00307",0,1,-1,1,217
"RGI2000-v7.0-L-01-00344","RGI2000-v7.0-G-01-00308",0,1,-1,1,216
"RGI2000-v7.0-L-01-00345","RGI2000-v7.0-G-01-00309",0,1,-1,1,381
"RGI2000-v7.0-L-01-00346","RGI2000-v7.0-G-01-00310",0,1,-1,1,1727
"RGI2000-v7.0-L-01-00347","RGI2000-v7.0-G-01-00311",0,1,-1,1,1100
"RGI2000-v7.0-L-01-00348","RGI2000-v7.0-G-01-00312",0,0,1,1,614
"RGI2000-v7.0-L-01-00349","RGI2000-v7.0-G-01-00312",1,1,-1,2,2198
"RGI2000-v7.0-L-01-00350","RGI2000-v7.0-G-01-00313",0,1,-1,1,454
"RGI2000-v7.0-L-01-00351","RGI2000-v7.0-G-01-00314",0,1,-1,1,1326
"RGI2000-v7.0-L-01-00352","RGI2000-v7.0-G-01-00315",0,0,2,1,1283
"RGI2000-v7.0-L-01-00353","RGI2000-v7.0-G-01-00315",1,0,2,1,874
"RGI2000-v7.0-L-01-00354","RGI2000-v7.0-G-01-00315",2,1,-1,2,5009
"RGI2000-v7.0-L-01-00355","RGI2000-v7.0-G-01-00316",0,1,-1,1,2598
"RGI2000-v7.0-L-01-00356","RGI2000-v7.0-G-01-00317",0,1,-1,1,149
"RGI2000-v7.0-L-01-00357","RGI2000-v7.0-G-01-00318",0,1,-1,1,167
"RGI2000-v7.0-L-01-00358","RGI2000-v7.0-G-01-00319",0,1,-1,1,311
"RGI2000-v7.0-L-01-00359","RGI2000-v7.0-G-01-00320",0,1,-1,1,265
"RGI2000-v7.0-L-01-00360","RGI2000-v7.0-G-01-00321",0,1,-1,1,1388
"RGI2000-v7.0-L-01-00361","RGI2000-v7.0-G-01-00322",0,1,-1,1,306
"RGI2000-v7.0-L-01-00362","RGI2000-v7.0-G-01-00323",0,0,2,1,1692
"RGI2000-v7.0-L-01-00363","RGI2000-v7.0-G-01-00323",1,0,2,1,1380
"RGI2000-v7.0-L-01-00364","RGI2000-v7.0-G-01-00323",2,1,-1,2,5193
"RGI2000-v7.0-L-01-00365","RGI2000-v7.0-G-01-00324",0,1,-1,1,361
"RGI2000-v7.0-L-01-00366","RGI2000-v7.0-G-01-00325",0,1,-1,1,2104
"RGI2000-v7.0-L-01-00367","RGI2000-v7.0-G-01-00326",0,1,-1,1,217
"RGI2000-v7.0-L-01-00368","RGI2000-v7.0-G-01-00327",0,0,1,1,751
"RGI2000-v7.0-L-01-00369","RGI2000-v7.0-G-01-00327",1,1,-1,2,2513
"RGI2000-v7.0-L-01-00370","RGI2000-v7.0-G-01-00328",0,1,-1,1,443
"RGI2000-v7.0-L-01-00371","RGI2000-v7.0-G-01-00329",0,0,3,1,2851
"RGI2000-v7.0-L-01-00372","RGI2000-v7.0-G-01-00329",1,0,3,1,822
"RGI2000-v7.0-L-01-00373","RGI2000-v7.0-G-01-00329",2,0,3,1,845
"RGI2000-v7.0-L-01-00374","RGI2000-v7.0-G-01-00329",3,1,-1,2,4384
"RGI2000-v7.0-L-01-00375","RGI2000-v7.0-G-01-00330",0,0,2,1,1144
"RGI2000-v7.0-L-01-00376","RGI2000-v7.0-G-01-00330",1,0,2,1,710
"RGI2000-v7.0-L-01-00377","RGI2000-v7.0-G-01-00330",2,1,-1,2,2281
"RGI2000-v7.0-L-01-00378","RGI2000-v7.0-G-01-00331",0,0,1,1,603
"RGI2000-v7.0-L-01-00379","RGI2000-v7.0-G-01-00331",1,1,-1,2,3834
"RGI2000-v7.0-L-01-00380","RGI2000-v7.0-G-01-00332",0,1,-1,1,263
"RGI2000-v7.0-L-01-00381","RGI2000-v7.0-G-01-00333",0,0,1,1,776
"RGI2000-v7.0-L-01-00382","RGI2000-v7.0-G-01-00333",1,1,-1,2,2778
"RGI2000-v7.0-L-01-00383","RGI2000-v7.0-G-01-00334",0,1,-1,1,571
"RGI2000-v7.0-L-01-00384","RGI2000-v7.0-G-01-00335",0,1,-1,1,937
"RGI2000-v7.0-L-01-00385","RGI2000-v7.0-G-01-00336",0,1,-1,1,426
"RGI2000-v7.0-L-01-00386","RGI2000-v7.0-G-01-00337",0,1,-1,1,657
"RGI2000-v7.0-L-01-00387","RGI2000-v7.0-G-01-00338",0,1,-1,1,250
"RGI2000-v7.0-L-01-00388","RGI2000-v7.0-G-01-00339",0,1,-1,1,2335
"RGI2000-v7.0-L-01-00389","RGI2000-v7.0-G-01-00340",0,1,-1,1,212
"RGI2000-v7.0-L-01-00390","RGI2000-v7.0-G-01-00341",0,1,-1,1,981
"RGI2000-v7.0-L-01-00391","RGI2000-v7.0-G-01-00342",0,1,-1,1,2099
"RGI2000-v7.0-L-01-00392","RGI2000-v7.0-G-01-00343",0,1,-1,1,450
"RGI2000-v7.0-L-01-00393","RGI2000-v7.0-G-01-00344",0,1,-1,1,611
"RGI2000-v7.0-L-01-00394","RGI2000-v7.0-G-01-00345",0,1,-1,1,832
"RGI2000-v7.0-L-01-00395","RGI2000-v7.0-G-01-00346",0,1,-1,1,1169
"RGI2000-v7.0-L-01-00396","RGI2000-v7.0-G-01-00347",0,0,2,1,1307
"RGI2000-v7.0-L-01-00397","RGI2000-v7.0-G-01-00347",1,0,2,1,621
"RGI2000-v7.0-L-01-00398","RGI2000-v7.0-G-01-00347",2,1,-1,2,4415
"RGI2000-v7.0-L-01-00399","RGI2000-v7.0-G-01-00348",0,1,-1,1,2324
"RGI2000-v7.0-L-01-00400","RGI2000-v7.0-G-01-00349",0,1,-1,1,2045
"RGI2000-v7.0-L-01-00401","RGI2000-v7.0-G-01-00350",0,1,-1,1,1933
"RGI2000-v7.0-L-01-00402","RGI2000-v7.0-G-01-00351",0,0,1,1,1700
"RGI2000-v7.0-L-01-00403","RGI2000-v7.0-G-01-00351",1,0,2,2,3079
"RGI2000-v7.0-L-01-00404","RGI2000-v7.0-G-01-00351",2,1,-1,3,8146
"RGI2000-v7.0-L-01-00405","RGI2000-v7.0-G-01-00352",0,1,-1,1,510
"RGI2000-v7.0-L-01-00406","RGI2000-v7.0-G-01-00353",0,1,-1,1,373
"RGI2000-v7.0-L-01-00407","RGI2000-v7.0-G-01-00354",0,1,-1,1,278
"RGI2000-v7.0-L-01-00408","RGI2000-v7.0-G-01-00355",0,1,-1,1,825
"RGI2000-v7.0-L-01-00409","RGI2000-v7.0-G-01-00356",0,1,-1,1,573
"RGI2000-v7.0-L-01-00410","RGI2000-v7.0-G-01-00357",0,1,-1,1,718
"RGI2000-v7.0-L-01-00411","RGI2000-v7.0-G-01-00358",0,1,-1,1,534
"RGI2000-v7.0-L-01-00412","RGI2000-v7.0-G-01-00359",0,1,-1,1,1837
"RGI2000-v7.0-L-01-00413","RGI2000-v7.0-G-01-00360",0,1,-1,1,745
"RGI2000-v7.0-L-01-00414","RGI2000-v7.0-G-01-00361",0,1,-1,1,278
"RGI2000-v7.0-L-01-00415","RGI2000-v7.0-G-01-00362",0,1,-1,1,2369
"RGI2000-v7.0-L-01-00416","RGI2000-v7.0-G-01-00363",0,1,-1,1,639
"RGI2000-v7.0-L-01-00417","RGI2000-v7.0-G-01-00364",0,0,1,1,555
"RGI2000-v7.0-L-01-00418","RGI2000-v7.0-G-01-00364",1,1,-1,2,1323
"RGI2000-v7.0-L-01-00419","RGI2000-v7.0-G-01-00365",0,1,-1,1,348
"RGI2000-v7.0-L-01-00420","RGI2000-v7.0-G-01-00366",0,0,1,1,711
"RGI2000-v7.0-L-01-00421","RGI2000-v7.0-G-01-00366",1,1,-1,2,1329
"RGI2000-v7.0-L-01-00422","RGI2000-v7.0-G-01-00367",0,1,-1,1,1051
"RGI2000-v7.0-L-01-00423","RGI2000-v7.0-G-01-00368",0,0,3,1,2933
"RGI2000-v7.0-L-01-00424","RGI2000-v7.0-G-01-00368",1,0,3,1,2449
"RGI2000-v7.0-L-01-00425","RGI2000-v7.0-G-01-00368",2,0,3,1,1385
"RGI2000-v7.0-L-01-00426","RGI2000-v7.0-G-01-00368",3,1,-1,2,6020
"RGI2000-v7.0-L-01-00427","RGI2000-v7.0-G-01-00369",0,1,-1,1,360
"RGI2000-v7.0-L-01-00428","RGI2000-v7.0-G-01-00370",0,1,-1,1,1334
"RGI2000-v7.0-L-01-00429","RGI2000-v7.0-G-01-00371",0,1,-1,1,438
"RGI2000-v7.0-L-01-00430","RGI2000-v7.0-G-01-00372",0,0,1,1,1241
"RGI2000-v7.0-L-01-00431","RGI2000-v7.0-G-01-00372",1,1,-1,2,4537
"RGI2000-v7.0-L-01-00432","RGI2000-v7.0-G-01-00373",0,1,-1,1,555
"RGI2000-v7.0-L-01-00433","RGI2000-v7.0-G-01-00374",0,0,1,1,867
"RGI2000-v7.0-L-01-00434","RGI2000-v7.0-G-01-00374",1,1,-1,2,3546
"RGI2000-v7.0-L-01-00435","RGI2000-v7.0-G-01-00375",0,1,-1,1,1109
"RGI2000-v7.0-L-01-00436","RGI2000-v7.0-G-01-00376",0,1,-1,1,884
"RGI2000-v7.0-L-01-00437","RGI2000-v7.0-G-01-00377",0,1,-1,1,1627
"RGI2000-v7.0-L-01-00438","RGI2000-v7.0-G-01-00378",0,0,3,1,1864
"RGI2000-v7.0-L-01-00439","RGI2000-v7.0-G-01-00378",1,0,3,1,1573
"RGI2000-v7.0-L-01-00440","RGI2000-v7.0-G-01-00378",2,0,3,1,989
"RGI2000-v7.0-L-01-00441","RGI2000-v7.0-G-01-00378",3,1,-1,2,7292
"RGI2000-v7.0-L-01-00442","RGI2000-v7.0-G-01-00379",0,1,-1,1,239
"RGI2000-v7.0-L-01-00443","RGI2000-v7.0-G-01-00380",0,1,-1,1,2459
"RGI2000-v7.0-L-01-00444","RGI2000-v7.0-G-01-00381",0,1,-1,1,549
"RGI2000-v7.0-L-01-00445","RGI2000-v7.0-G-01-00382",0,1,-1,1,512
"RGI2000-v7.0-L-01-00446","RGI2000-v7.0-G-01-00383",0,0,1,1,1327
"RGI2000-v7.0-L-01-00447","RGI2000-v7.0-G-01-00383",1,1,-1,2,2683
"RGI2000-v7.0-L-01-00448","RGI2000-v7.0-G-01-00384",0,1,-1,1,1063
"RGI2000-v7.0-L-01-00449","RGI2000-v7.0-G-01-00385",0,1,-1,1,360
"RGI2000-v7.0-L-01-00450","RGI2000-v7.0-G-01-00386",0,1,-1,1,391
"RGI2000-v7.0-L-01-00451","RGI2000-v7.0-G-01-00387",0,1,-1,1,962
"RGI2000-v7.0-L-01-00452","RGI2000-v7.0-G-01-00388",0,1,-1,1,1100
"RGI2000-v7.0-L-01-00453","RGI2000-v7.0-G-01-00389",0,1,-1,1,719
"RGI2000-v7.0-L-01-00454","RGI2000-v7.0-G-01-00390",0,0,1,1,663
"RGI2000-v7.0-L-01-00455","RGI2000-v7.0-G-01-00390",1,1,-1,2,2940
"RGI2000-v7.0-L-01-00456","RGI2000-v7.0-G-01-00391",0,1,-1,1,1076
"RGI2000-v7.0-L-01-00457","RGI2000-v7.0-G-01-00392",0,1,-1,1,652
"RGI2000-v7.0-L-01-00458","RGI2000-v7.0-G-01-00393",0,1,-1,1,263
"RGI2000-v7.0-L-01-00459","RGI2000-v7.0-G-01-00394",0,1,-1,1,172
"RGI2000-v7.0-L-01-00460","RGI2000-v7.0-G-01-00395",0,1,-1,1,190
"RGI2000-v7.0-L-01-00461","RGI2000-v7.0-G-01-00396",0,1,-1,1,1075
"RGI2000-v7.0-L-01-00462","RGI2000-v7.0-G-01-00397",0,1,-1,1,166
"RGI2000-v7.0-L-01-00463","RGI2000-v7.0-G-01-00398",0,1,-1,1,585
"RGI2000-v7.0-L-01-00464","RGI2000-v7.0-G-01-00399",0,0,2,1,2485
"RGI2000-v7.0-L-01-00465","RGI2000-v7.0-G-01-00399",1,0,2,1,855
"RGI2000-v7.0-L-01-00466","RGI2000-v7.0-G-01-00399",2,1,-1,2,4015
"RGI2000-v7.0-L-01-00467","RGI2000-v7.0-G-01-00400",0,1,-1,1,1491
"RGI2000-v7.0-L-01-00468","RGI2000-v7.0-G-01-00401",0,1,-1,1,430
"RGI2000-v7.0-L-01-00469","RGI2000-v7.0-G-01-00402",0,1,-1,1,185
"RGI2000-v7.0-L-01-00470","RGI2000-v7.0-G-01-00403",0,1,-1,1,762
"RGI2000-v7.0-L-01-00471","RGI2000-v7.0-G-01-00404",0,1,-1,1,358
"RGI2000-v7.0-L-01-00472","RGI2000-v7.0-G-01-00405",0,1,-1,1,617
"RGI2000-v7.0-L-01-00473","RGI2000-v7.0-G-01-00406",0,1,-1,1,1241
"RGI2000-v7.0-L-01-00474","RGI2000-v7.0-G-01-00407",0,1,-1,1,1241
"RGI2000-v7.0-L-01-00475","RGI2000-v7.0-G-01-00408",0,1,-1,1,616
"RGI2000-v7.0-L-01-00476","RGI2000-v7.0-G-01-00409",0,1,-1,1,713
"RGI2000-v7.0-L-01-00477","RGI2000-v7.0-G-01-00410",0,1,-1,1,743
"RGI2000-v7.0-L-01-00478","RGI2000-v7.0-G-01-00411",0,0,3,1,876
"RGI2000-v7.0-L-01-00479","RGI2000-v7.0-G-01-00411",1,0,3,1,727
"RGI2000-v7.0-L-01-00480","RGI2000-v7.0-G-01-00411",2,0,3,1,746
"RGI2000-v7.0-L-01-00481","RGI2000-v7.0-G-01-00411",3,1,-1,2,4336
"RGI2000-v7.0-L-01-00482","RGI2000-v7.0-G-01-00412",0,1,-1,1,1566
"RGI2000-v7.0-L-01-00483","RGI2000-v7.0-G-01-00413",0,1,-1,1,273
"RGI2000-v7.0-L-01-00484","RGI2000-v7.0-G-01-00414",0,1,-1,1,1181
"RGI2000-v7.0-L-01-00485","RGI2000-v7.0-G-01-00415",0,1,-1,1,858
"RGI2000-v7.0-L-01-00486","RGI2000-v7.0-G-01-00416",0,1,-1,1,1317
"RGI2000-v7.0-L-01-00487","RGI2000-v7.0-G-01-00417",0,1,-1,1,461
"RGI2000-v7.0-L-01-00488","RGI2000-v7.0-G-01-00418",0,1,-1,1,264
"RGI2000-v7.0-L-01-00489","RGI2000-v7.0-G-01-00419",0,1,-1,1,307
"RGI2000-v7.0-L-01-00490","RGI2000-v7.0-G-01-00420",0,1,-1,1,724
"RGI2000-v7.0-L-01-00491","RGI2000-v7.0-G-01-00421",0,1,-1,1,2117
"RGI2000-v7.0-L-01-00492","RGI2000-v7.0-G-01-00422",0,0,1,1,930
"RGI2000-v7.0-L-01-00493","RGI2000-v7.0-G-01-00422",1,1,-1,2,2434
"RGI2000-v7.0-L-01-00494","RGI2000-v7.0-G-01-00423",0,1,-1,1,1817
"RGI2000-v7.0-L-01-00495","RGI2000-v7.0-G-01-00424",0,0,1,1,452
"RGI2000-v7.0-L-01-00496","RGI2000-v7.0-G-01-00424",1,1,-1,2,2709
"RGI2000-v7.0-L-01-00497","RGI2000-v7.0-G-01-00425",0,0,2,1,1395
"RGI2000-v7.0-L-01-00498","RGI2000-v7.0-G-01-00425",1,0,2,1,578
"RGI2000-v7.0-L-01-00499","RGI2000-v7.0-G-01-00425",2,1,-1,2,2613
"RGI2000-v7.0-L-01-00500","RGI2000-v7.0-G-01-00426",0,0,1,1,1113
"RGI2000-v7.0-L-01-00501","RGI2000-v7.0-G-01-00426",1,1,-1,2,2467
"RGI2000-v7.0-L-01-00502","RGI2000-v7.0-G-01-00427",0,0,2,1,901
"RGI2000-v7.0-L-01-00503","RGI2000-v7.0-G-01-00427",1,0,2,1,600
"RGI2000-v7.0-L-01-00504","RGI2000-v7.0-G-01-00427",2,1,-1,2,3414
"RGI2000-v7.0-L-01-00505","RGI2000-v7.0-G-01-00428",0,0,1,1,1392
"RGI2000-v7.0-L-01-00506","RGI2000-v7.0-G-01-00428",1,1,-1,2,2584
"RGI2000-v7.0-L-01-00507","RGI2000-v7.0-G-01-00429",0,1,-1,1,1368
"RGI2000-v7.0-L-01-00508","RGI2000-v7.0-G-01-00430",0,1,-1,1,1574
"RGI2000-v7.0-L-01-00509","RGI2000-v7.0-G-01-00431",0,0,1,1,1570
"RGI2000-v7.0-L-01-00510","RGI2000-v7.0-G-01-00431",1,1,-1,2,2867
"RGI2000-v7.0-L-01-00511","RGI2000-v7.0-G-01-00432",0,1,-1,1,394
"RGI2000-v7.0-L-01-00512","RGI2000-v7.0-G-01-00433",0,1,-1,1,343
"RGI2000-v7.0-L-01-00513","RGI2000-v7.0-G-01-00434",0,0,1,1,610
"RGI2000-v7.0-L-01-00514","RGI2000-v7.0-G-01-00434",1,1,-1,2,2024
"RGI2000-v7.0-L-01-00515","RGI2000-v7.0-G-01-00435",0,1,-1,1,379
"RGI2000-v7.0-L-01-00516","RGI2000-v7.0-G-01-00436",0,1,-1,1,1501
"RGI2000-v7.0-L-01-00517","RGI2000-v7.0-G-01-00437",0,1,-1,1,1492
"RGI2000-v7.0-L-01-00518","RGI2000-v7.0-G-01-00438",0,1,-1,1,1073
"RGI2000-v7.0-L-01-00519","RGI2000-v7.0-G-01-00439",0,1,-1,1,777
"RGI2000-v7.0-L-01-00520","RGI2000-v7.0-G-01-00440",0,0,2,1,1313
"RGI2000-v7.0-L-01-00521","RGI2000-v7.0-G-01-00440",1,0,2,1,828
"RGI2000-v7.0-L-01-00522","RGI2000-v7.0-G-01-00440",2,1,-1,2,2440
"RGI2000-v7.0-L-01-00523","RGI2000-v7.0-G-01-00441",0,1,-1,1,1083
"RGI2000-v7.0-L-01-00524","RGI2000-v7.0-G-01-00442",0,0,1,1,941
"RGI2000-v7.0-L-01-00525","RGI2000-v7.0-G-01-00442",1,1,-1,2,1881
"RGI2000-v7.0-L-01-00526","RGI2000-v7.0-G-01-00443",0,1,-1,1,1041
"RGI2000-v7.0-L-01-00527","RGI2000-v7.0-G-01-00444",0,1,-1,1,810
"RGI2000-v7.0-L-01-00528","RGI2000-v7.0-G-01-00445",0,0,3,1,1356
"RGI2000-v7.0-L-01-00529","RGI2000-v7.0-G-01-00445",1,0,3,1,822
"RGI2000-v7.0-L-01-00530","RGI2000-v7.0-G-01-00445",2,0,3,1,696
"RGI2000-v7.0-L-01-00531","RGI2000-v7.0-G-01-00445",3,1,-1,2,3103
"RGI2000-v7.0-L-01-00532","RGI2000-v7.0-G-01-00446",0,0,1,1,496
"RGI2000-v7.0-L-01-00533","RGI2000-v7.0-G-01-00446",1,1,-1,2,1460
"RGI2000-v7.0-L-01-00534","RGI2000-v7.0-G-01-00447",0,0,1,1,652
"RGI2000-v7.0-L-01-00535","RGI2000-v7.0-G-01-00447",1,1,-1,2,1367
"RGI2000-v7.0-L-01-00536","RGI2000-v7.0-G-01-00448",0,1,-1,1,1358
"RGI2000-v7.0-L-01-00537","RGI2000-v7.0-G-01-00449",0,0,1,1,531
"RGI2000-v7.0-L-01-00538","RGI2000-v7.0-G-01-00449",1,1,-1,2,1371
"RGI2000-v7.0-L-01-00539","RGI2000-v7.0-G-01-00450",0,1,-1,1,555
"RGI2000-v7.0-L-01-00540","RGI2000-v7.0-G-01-00451",0,1,-1,1,970
"RGI2000-v7.0-L-01-00541","RGI2000-v7.0-G-01-00452",0,1,-1,1,142
"RGI2000-v7.0-L-01-00542","RGI2000-v7.0-G-01-00453",0,0,1,1,744
"RGI2000-v7.0-L-01-00543","RGI2000-v7.0-G-01-00453",1,1,-1,2,1881
"RGI2000-v7.0-L-01-00544","RGI2000-v7.0-G-01-00454",0,1,-1,1,484
"RGI2000-v7.0-L-01-00545","RGI2000-v7.0-G-01-00455",0,1,-1,1,1038
"RGI2000-v7.0-L-01-00546","RGI2000-v7.0-G-01-00456",0,1,-1,1,321
"RGI2000-v7.0-L-01-00547","RGI2000-v7.0-G-01-00457",0,0,1,1,579
"RGI2000-v7.0-L-01-00548","RGI2000-v7.0-G-01-00457",1,1,-1,2,2953
"RGI2000-v7.0-L-01-00549","RGI2000-v7.0-G-01-00458",0,1,-1,1,1053
"RGI2000-v7.0-L-01-00550","RGI2000-v7.0-G-01-00459",0,1,-1,1,442
"RGI2000-v7.0-L-01-00551","RGI2000-v7.0-G-01-00460",0,1,-1,1,952
"RGI2000-v7.0-L-01-00552","RGI2000-v7.0-G-01-00461",0,0,1,1,1479
"RGI2000-v7.0-L-01-00553","RGI2000-v7.0-G-01-00461",1,1,-1,2,1835
"RGI2000-v7.0-L-01-00554","RGI2000-v7.0-G-01-00462",0,1,-1,1,1107
"RGI2000-v7.0-L-01-00555","RGI2000-v7.0-G-01-00463",0,0,1,1,988
"RGI2000-v7.0-L-01-00556","RGI2000-v7.0-G-01-00463",1,1,-1,2,2731
"RGI2000-v7.0-L-01-00557","RGI2000-v7.0-G-01-00464",0,0,1,1,1408
"RGI2000-v7.0-L-01-00558","RGI2000-v7.0-G-01-00464",1,1,-1,2,2855
"RGI2000-v7.0-L-01-00559","RGI2000-v7.0-G-01-00465",0,1,-1,1,418
"RGI2000-v7.0-L-01-00560","RGI2000-v7.0-G-01-00466",0,1,-1,1,939
"RGI2000-v7.0-L-01-00561","RGI2000-v7.0-G-01-00467",0,1,-1,1,1075
"RGI2000-v7.0-L-01-00562","RGI2000-v7.0-G-01-00468",0,1,-1,1,993
"RGI2000-v7.0-L-01-00563","RGI2000-v7.0-G-01-00469",0,0,3,1,1698
"RGI2000-v7.0-L-01-00564","RGI2000-v7.0-G-01-00469",1,0,3,1,861
"RGI2000-v7.0-L-01-00565","RGI2000-v7.0-G-01-00469",2,0,3,1,665
"RGI2000-v7.0-L-01-00566","RGI2000-v7.0-G-01-00469",3,1,-1,2,2652
"RGI2000-v7.0-L-01-00567","RGI2000-v7.0-G-01-00470",0,1,-1,1,562
"RGI2000-v7.0-L-01-00568","RGI2000-v7.0-G-01-00471",0,0,1,1,692
"RGI2000-v7.0-L-01-00569","RGI2000-v7.0-G-01-00471",1,1,-1,2,828
"RGI2000-v7.0-L-01-00570","RGI2000-v7.0-G-01-00472",0,0,2,1,1476
"RGI2000-v7.0-L-01-00571","RGI2000-v7.0-G-01-00472",1,0,2,1,1230
"RGI2000-v7.0-L-01-00572","RGI2000-v7.0-G-01-00472",2,1,-1,2,2746
"RGI2000-v7.0-L-01-00573","RGI2000-v7.0-G-01-00473",0,1,-1,1,607
